Timestamp,Temperature,Vibration,Motor_Current,Pressure,Noise,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2048-06-17 10:26:12,61.3,0.23,8.1,4.82,43.08,99.9,Healthy,342
2048-06-18 10:26:12,61.6,0.19,8.2,4.85,43.51,99.6,Healthy,341
2048-06-19 10:26:12,61.65,0.18,8.16,4.91,43.46,99.5,Healthy,340
2048-06-20 10:26:12,61.86,0.21,8.16,4.9,42.82,99.4,Healthy,339
2048-06-21 10:26:12,61.57,0.2,8.12,4.99,41.69,99.4,Healthy,338
2048-06-22 10:26:12,61.69,0.2,8.15,4.9,43.67,99.4,Healthy,337
2048-06-23 10:26:12,61.76,0.17,8.17,4.96,42.87,99.3,Healthy,336
2048-06-24 10:26:12,61.99,0.21,8.13,4.93,42.91,99.2,Healthy,335
2048-06-25 10:26:12,61.34,0.19,8.09,4.88,43.13,99.1,Healthy,334
2048-06-26 10:26:12,61.21,0.2,8.08,4.86,43.36,99.1,Healthy,333
2048-06-27 10:26:12,61.27,0.21,8.08,4.87,42.48,99.1,Healthy,332
2048-06-28 10:26:12,61.31,0.19,8.1,4.86,42.93,99.0,Healthy,331
2048-06-29 10:26:12,61.01,0.22,8.24,4.85,42.39,99.0,Healthy,330
2048-06-30 10:26:12,60.72,0.19,8.15,4.84,43.06,99.0,Healthy,329
2048-07-01 10:26:12,60.77,0.23,8.08,4.94,42.56,98.9,Healthy,328
2048-07-02 10:26:12,61.14,0.23,8.17,4.84,43.02,98.9,Healthy,327
2048-07-03 10:26:12,60.95,0.2,8.08,4.87,42.07,98.9,Healthy,326
2048-07-04 10:26:12,61.43,0.23,8.13,4.88,43.22,98.8,Healthy,325
2048-07-05 10:26:12,61.44,0.19,8.16,4.91,41.92,98.8,Healthy,324
2048-07-06 10:26:12,61.48,0.21,8.15,4.89,42.8,98.8,Healthy,323
2048-07-07 10:26:12,61.18,0.16,8.02,4.83,43.07,98.7,Healthy,322
2048-07-08 10:26:12,61.04,0.18,8.13,4.89,43.02,98.7,Healthy,321
2048-07-09 10:26:12,61.83,0.14,8.18,4.92,42.23,98.6,Healthy,320
2048-07-10 10:26:12,61.47,0.19,8.13,4.91,41.97,98.6,Healthy,319
2048-07-11 10:26:12,60.93,0.23,8.11,4.87,41.27,98.6,Healthy,318
2048-07-12 10:26:12,61.46,0.19,8.11,4.88,42.14,98.5,Healthy,317
2048-07-13 10:26:12,60.43,0.2,8.2,4.84,43.0,98.5,Healthy,316
2048-07-14 10:26:12,61.01,0.21,8.12,4.93,42.86,98.5,Healthy,315
2048-07-15 10:26:12,60.93,0.22,8.2,4.83,41.81,98.4,Healthy,314
2048-07-16 10:26:12,60.76,0.24,8.07,4.91,42.14,98.4,Healthy,313
2048-07-17 10:26:12,61.18,0.22,8.17,4.94,42.62,98.4,Healthy,312
2048-07-18 10:26:12,60.76,0.2,8.01,4.78,42.46,98.3,Healthy,311
2048-07-19 10:26:12,61.4,0.23,8.07,5.02,43.3,98.3,Healthy,310
2048-07-20 10:26:12,61.62,0.19,8.21,4.9,43.57,98.3,Healthy,309
2048-07-21 10:26:12,61.63,0.17,8.1,4.89,43.72,98.2,Healthy,308
2048-07-22 10:26:12,61.21,0.19,8.09,4.85,42.72,98.2,Healthy,307
2048-07-23 10:26:12,61.46,0.19,8.04,4.83,43.41,98.2,Healthy,306
2048-07-24 10:26:12,61.47,0.21,8.11,4.91,42.6,98.1,Healthy,305
2048-07-25 10:26:12,61.89,0.2,8.19,4.98,42.26,98.0,Healthy,304
2048-07-26 10:26:12,61.26,0.24,8.08,4.81,42.86,98.0,Healthy,303
2048-07-27 10:26:12,61.28,0.2,8.05,4.84,43.41,98.0,Healthy,302
2048-07-28 10:26:12,61.49,0.22,8.15,4.78,44.01,97.9,Healthy,301
2048-07-29 10:26:12,61.36,0.23,8.18,4.9,41.77,97.9,Healthy,300
2048-07-30 10:26:12,61.43,0.19,8.07,4.95,42.84,97.9,Healthy,299
2048-07-31 10:26:12,61.81,0.22,8.09,4.92,43.08,97.8,Healthy,298
2048-08-01 10:26:12,61.19,0.2,8.04,4.84,43.45,97.8,Healthy,297
2048-08-02 10:26:12,61.68,0.19,8.27,4.9,43.44,97.8,Healthy,296
2048-08-03 10:26:12,61.43,0.2,8.08,4.81,42.98,97.7,Healthy,295
2048-08-04 10:26:12,61.52,0.17,8.19,4.85,44.21,97.7,Healthy,294
2048-08-05 10:26:12,61.62,0.18,8.19,4.92,42.18,97.7,Healthy,293
2048-08-06 10:26:12,61.99,0.19,8.18,4.94,41.81,97.6,Healthy,292
2048-08-07 10:26:12,61.69,0.21,8.24,4.95,42.42,97.6,Healthy,291
2048-08-08 10:26:12,61.22,0.19,8.16,4.91,43.12,97.6,Healthy,290
2048-08-09 10:26:12,61.85,0.19,8.19,4.9,42.67,97.5,Healthy,289
2048-08-10 10:26:12,61.49,0.2,8.17,4.9,43.75,97.5,Healthy,288
2048-08-11 10:26:12,61.47,0.17,8.16,4.87,42.89,97.4,Healthy,287
2048-08-12 10:26:12,61.75,0.18,8.15,4.95,43.45,97.4,Healthy,286
2048-08-13 10:26:12,61.22,0.21,8.02,4.81,42.84,97.4,Healthy,285
2048-08-14 10:26:12,61.12,0.21,8.09,4.85,43.09,97.3,Healthy,284
2048-08-15 10:26:12,61.28,0.2,8.09,4.92,42.69,97.3,Healthy,283
2048-08-16 10:26:12,61.13,0.21,8.1,4.89,43.07,97.3,Healthy,282
2048-08-17 10:26:12,61.69,0.2,8.16,4.82,42.75,97.2,Healthy,281
2048-08-18 10:26:12,61.39,0.2,8.11,4.83,43.26,97.2,Healthy,280
2048-08-19 10:26:12,60.98,0.21,8.1,4.9,42.8,97.2,Healthy,279
2048-08-20 10:26:12,61.13,0.18,8.18,4.89,43.43,97.1,Healthy,278
2048-08-21 10:26:12,61.1,0.24,8.08,4.8,44.02,97.1,Healthy,277
2048-08-22 10:26:12,61.71,0.23,8.15,4.86,43.76,97.1,Healthy,276
2048-08-23 10:26:12,61.46,0.23,8.12,4.92,43.02,97.0,Healthy,275
2048-08-24 10:26:12,61.36,0.24,8.16,4.93,44.0,97.0,Healthy,274
2048-08-25 10:26:12,61.54,0.18,8.09,4.86,44.64,97.0,Healthy,273
2048-08-26 10:26:12,61.45,0.21,8.17,4.92,43.98,96.9,Healthy,272
2048-08-27 10:26:12,61.44,0.21,8.11,4.9,43.27,96.9,Healthy,271
2048-08-28 10:26:12,,,,,,96.9,Healthy,270
2048-08-29 10:26:12,61.0,0.2,8.09,4.86,43.8,96.8,Healthy,269
2048-08-30 10:26:12,61.14,0.19,8.17,4.89,43.61,96.8,Healthy,268
2048-08-31 10:26:12,61.1,0.24,8.12,4.87,44.49,96.8,Healthy,267
2048-09-01 10:26:12,60.92,0.22,8.2,4.92,43.63,96.7,Healthy,266
2048-09-02 10:26:12,61.04,0.21,8.08,4.87,43.76,96.7,Healthy,265
2048-09-03 10:26:12,60.84,0.2,8.09,4.92,42.6,96.6,Healthy,264
2048-09-04 10:26:12,61.14,0.2,8.14,4.83,42.04,96.6,Healthy,263
2048-09-05 10:26:12,61.01,0.22,8.11,4.8,42.67,96.6,Healthy,262
2048-09-06 10:26:12,61.33,0.18,8.16,4.82,42.84,96.5,Healthy,261
2048-09-07 10:26:12,61.77,0.21,8.1,4.91,43.35,96.5,Healthy,260
2048-09-08 10:26:12,61.27,0.18,8.07,4.89,42.69,96.5,Healthy,259
2048-09-09 10:26:12,61.46,0.23,8.17,4.97,42.13,96.4,Healthy,258
2048-09-10 10:26:12,61.8,0.21,8.14,4.88,42.89,96.4,Healthy,257
2048-09-11 10:26:12,61.63,0.18,8.1,4.91,42.46,96.4,Healthy,256
2048-09-12 10:26:12,61.51,0.24,8.21,4.83,42.58,96.3,Healthy,255
2048-09-13 10:26:12,61.53,0.17,8.05,5.0,42.26,96.3,Healthy,254
2048-09-14 10:26:12,61.64,0.21,8.18,4.88,43.02,96.3,Healthy,253
2048-09-15 10:26:12,61.8,0.19,8.28,4.89,43.64,96.2,Healthy,252
2048-09-16 10:26:12,60.83,0.19,8.17,4.9,42.41,96.2,Healthy,251
2048-09-17 10:26:12,61.22,0.22,8.1,4.83,42.5,96.2,Healthy,250
2048-09-18 10:26:12,61.52,0.23,8.15,4.95,43.28,96.1,Healthy,249
2048-09-19 10:26:12,61.44,0.23,8.19,4.81,43.02,96.1,Healthy,248
2048-09-20 10:26:12,61.03,0.21,8.13,4.95,42.87,96.1,Healthy,247
2048-09-21 10:26:12,61.19,0.19,8.13,4.81,42.29,96.0,Healthy,246
2048-09-22 10:26:12,61.29,0.23,8.15,4.84,43.45,96.0,Healthy,245
2048-09-23 10:26:12,60.91,0.21,8.17,4.82,42.87,95.9,Healthy,244
2048-09-24 10:26:12,61.61,0.25,8.18,4.89,43.14,95.9,Healthy,243
2048-09-25 10:26:12,61.58,0.13,8.08,4.92,42.43,95.9,Healthy,242
2048-09-26 10:26:12,61.21,0.18,8.09,4.79,43.62,95.8,Healthy,241
2048-09-27 10:26:12,61.57,0.18,8.06,4.92,42.5,95.8,Healthy,240
2048-09-28 10:26:12,61.42,0.19,8.11,4.84,42.74,95.8,Healthy,239
2048-09-29 10:26:12,61.98,0.2,8.23,4.94,43.25,95.7,Healthy,238
2048-09-30 10:26:12,61.37,0.22,8.07,4.82,43.8,95.6,Healthy,237
2048-10-01 10:26:12,61.41,0.26,8.04,4.89,43.07,95.6,Healthy,236
2048-10-02 10:26:12,61.09,0.23,8.08,4.8,42.84,95.6,Healthy,235
2048-10-03 10:26:12,61.37,0.21,8.21,4.85,42.83,95.5,Healthy,234
2048-10-04 10:26:12,61.06,0.22,8.08,4.83,42.64,95.5,Healthy,233
2048-10-05 10:26:12,61.5,0.2,8.18,4.91,42.96,95.5,Healthy,232
2048-10-06 10:26:12,60.94,0.27,8.1,4.86,43.73,95.4,Healthy,231
2048-10-07 10:26:12,61.0,0.2,8.04,4.9,42.54,95.4,Healthy,230
2048-10-08 10:26:12,61.09,0.16,8.17,4.87,42.62,95.4,Healthy,229
2048-10-09 10:26:12,61.01,0.21,8.1,4.94,42.28,95.3,Healthy,228
2048-10-10 10:26:12,61.64,0.18,8.1,4.89,42.75,95.3,Healthy,227
2048-10-11 10:26:12,61.6,0.19,8.17,4.97,43.28,95.3,Healthy,226
2048-10-12 10:26:12,61.28,0.16,8.11,4.85,42.9,95.2,Healthy,225
2048-10-13 10:26:12,61.41,0.22,8.14,4.81,43.62,95.2,Healthy,224
2048-10-14 10:26:12,61.12,0.21,8.05,4.93,43.32,95.2,Healthy,223
2048-10-15 10:26:12,61.47,0.2,8.17,4.86,43.35,95.1,Healthy,222
2048-10-16 10:26:12,61.5,0.18,8.06,4.81,43.02,95.1,Healthy,221
2048-10-17 10:26:12,61.38,0.22,8.05,4.91,42.79,95.0,Healthy,220
2048-10-18 10:26:12,61.35,0.25,8.06,4.87,43.81,95.0,Healthy,219
2048-10-19 10:26:12,61.01,0.19,8.15,4.82,42.97,95.0,Healthy,218
2048-10-20 10:26:12,61.1,0.23,7.97,4.89,43.62,94.9,Healthy,217
2048-10-21 10:26:12,61.03,0.19,8.07,4.88,43.0,94.9,Healthy,216
2048-10-22 10:26:12,60.79,0.18,8.06,4.82,43.38,94.9,Healthy,215
2048-10-23 10:26:12,61.11,0.2,8.09,4.83,43.53,94.8,Healthy,214
2048-10-24 10:26:12,60.97,0.21,8.12,4.91,42.52,94.8,Healthy,213
2048-10-25 10:26:12,61.3,0.23,8.08,4.82,43.06,94.8,Healthy,212
2048-10-26 10:26:12,61.38,0.22,8.08,4.88,43.79,94.7,Healthy,211
2048-10-27 10:26:12,61.52,0.21,8.08,4.92,42.91,94.7,Healthy,210
2048-10-28 10:26:12,61.34,0.21,8.07,4.84,42.96,94.7,Healthy,209
2048-10-29 10:26:12,61.49,0.26,8.16,4.86,43.22,94.6,Healthy,208
2048-10-30 10:26:12,61.59,0.24,8.19,4.87,43.19,94.6,Healthy,207
2048-10-31 10:26:12,62.02,0.26,8.16,4.94,42.76,94.5,Healthy,206
2048-11-01 10:26:12,,,,,,94.2,Healthy,205
2048-11-02 10:26:12,61.38,0.27,8.12,4.89,43.73,93.9,Healthy,204
2048-11-03 10:26:12,61.55,0.27,8.15,4.97,44.35,93.6,Healthy,203
2048-11-04 10:26:12,61.56,0.31,8.2,4.92,42.28,93.2,Healthy,202
2048-11-05 10:26:12,62.0,0.32,8.18,4.88,43.02,92.9,Healthy,201
2048-11-06 10:26:12,62.38,0.32,8.2,5.01,44.19,92.5,Healthy,200
2048-11-07 10:26:12,61.63,0.31,8.23,4.89,43.15,92.1,Healthy,199
2048-11-08 10:26:12,61.52,0.4,8.16,5.0,43.14,91.8,Healthy,198
2048-11-09 10:26:12,61.28,0.35,8.21,4.98,42.87,91.4,Healthy,197
2048-11-10 10:26:12,61.62,0.37,8.19,4.91,43.28,91.0,Healthy,196
2048-11-11 10:26:12,61.96,0.36,8.34,4.88,43.28,90.5,Healthy,195
2048-11-12 10:26:12,62.48,0.42,8.33,4.94,44.87,90.1,Healthy,194
2048-11-13 10:26:12,62.38,0.43,8.29,5.03,42.93,89.7,Healthy,193
2048-11-14 10:26:12,61.22,0.37,8.22,4.93,43.2,89.3,Healthy,192
2048-11-15 10:26:12,62.01,0.38,8.39,4.94,42.2,88.8,Healthy,191
2048-11-16 10:26:12,61.89,0.35,8.35,5.02,43.83,88.4,Healthy,190
2048-11-17 10:26:12,62.31,0.39,8.33,4.95,44.38,87.9,Healthy,189
2048-11-18 10:26:12,62.02,0.34,8.26,4.98,44.52,87.5,Healthy,188
2048-11-19 10:26:12,61.47,0.35,8.19,4.89,44.74,87.0,Healthy,187
2048-11-20 10:26:12,61.57,0.31,8.26,4.89,42.36,86.6,Healthy,186
2048-11-21 10:26:12,61.94,0.25,8.3,5.07,43.85,86.1,Healthy,185
2048-11-22 10:26:12,61.77,0.28,8.34,4.92,43.98,85.6,Healthy,184
2048-11-23 10:26:12,61.77,0.31,8.44,5.09,45.09,85.2,Healthy,183
2048-11-24 10:26:12,62.14,0.2,8.51,5.0,43.73,84.7,Healthy,182
2048-11-25 10:26:12,61.58,0.2,8.42,5.05,44.2,84.2,Healthy,181
2048-11-26 10:26:12,61.83,0.22,8.35,5.05,43.8,83.8,Healthy,180
2048-11-27 10:26:12,62.07,0.14,8.22,5.09,44.92,83.3,Healthy,179
2048-11-28 10:26:12,61.94,0.15,8.47,4.96,43.11,82.8,Healthy,178
2048-11-29 10:26:12,61.5,0.14,8.36,4.99,43.95,82.3,Healthy,177
2048-11-30 10:26:12,61.95,0.15,8.36,5.07,45.02,81.9,Healthy,176
2048-12-01 10:26:12,61.37,0.17,8.44,4.98,43.12,81.4,Healthy,175
2048-12-02 10:26:12,62.13,0.19,8.65,5.09,44.58,80.9,Healthy,174
2048-12-03 10:26:12,61.44,0.29,8.5,5.08,42.16,80.5,Healthy,173
2048-12-04 10:26:12,62.11,0.3,8.63,5.23,44.89,80.0,Healthy,172
2048-12-05 10:26:12,61.02,0.32,8.74,5.09,46.34,79.5,Slight Wear,171
2048-12-06 10:26:12,61.99,0.39,8.55,5.19,46.35,79.1,Slight Wear,170
2048-12-07 10:26:12,61.55,0.36,8.71,5.24,44.57,78.6,Slight Wear,169
2048-12-08 10:26:12,60.95,0.51,8.5,4.99,45.83,78.2,Slight Wear,168
2048-12-09 10:26:12,61.39,0.48,8.54,5.11,48.02,77.7,Slight Wear,167
2048-12-10 10:26:12,61.02,0.49,8.7,5.07,47.38,77.2,Slight Wear,166
2048-12-11 10:26:12,61.8,0.47,8.81,5.12,46.17,76.8,Slight Wear,165
2048-12-12 10:26:12,61.26,0.53,8.59,5.06,48.33,76.3,Slight Wear,164
2048-12-13 10:26:12,60.88,0.68,8.79,5.09,44.72,75.9,Slight Wear,163
2048-12-14 10:26:12,62.9,0.61,8.79,5.18,46.36,75.4,Slight Wear,162
2048-12-15 10:26:12,62.3,0.65,8.69,5.35,47.63,75.0,Slight Wear,161
2048-12-16 10:26:12,62.24,0.7,8.85,5.31,47.01,74.5,Slight Wear,160
2048-12-17 10:26:12,61.91,0.72,8.81,5.32,47.46,74.1,Slight Wear,159
2048-12-18 10:26:12,62.13,0.83,8.99,5.19,48.85,73.6,Slight Wear,158
2048-12-19 10:26:12,63.04,0.79,9.01,5.26,48.72,73.2,Slight Wear,157
2048-12-20 10:26:12,66.67,1.35,11.47,6.01,54.25,70.2,Slight Wear,156
2048-12-21 10:26:12,63.95,0.77,9.33,5.4,47.85,70.2,Slight Wear,155
2048-12-22 10:26:12,63.0,0.85,8.92,5.25,48.56,70.1,Slight Wear,154
2048-12-23 10:26:12,,,,,,70.1,Slight Wear,153
2048-12-24 10:26:12,63.49,0.81,9.28,5.43,49.17,70.1,Slight Wear,152
2048-12-25 10:26:12,62.6,0.72,9.16,5.31,51.02,70.0,Slight Wear,151
2048-12-26 10:26:12,62.41,0.74,9.2,5.47,49.56,70.0,Slight Wear,150
2048-12-27 10:26:12,65.83,1.22,10.67,6.03,54.45,69.6,Slight Wear,149
2048-12-28 10:26:12,62.93,0.75,9.4,5.51,50.08,69.2,Slight Wear,148
2048-12-29 10:26:12,64.28,0.71,9.27,5.59,51.57,68.7,Slight Wear,147
2048-12-30 10:26:12,62.55,0.76,9.07,5.34,51.6,68.3,Slight Wear,146
2048-12-31 10:26:12,63.04,0.76,9.35,5.51,50.55,67.8,Slight Wear,145
2049-01-01 10:26:12,63.05,0.78,9.28,5.54,50.43,67.4,Slight Wear,144
2049-01-02 10:26:12,66.78,1.21,11.56,6.25,55.33,67.0,Slight Wear,143
2049-01-03 10:26:12,63.31,0.76,9.31,5.51,51.5,66.5,Slight Wear,142
2049-01-04 10:26:12,63.68,0.62,9.51,5.48,50.28,66.1,Slight Wear,141
2049-01-05 10:26:12,65.45,0.69,9.71,5.68,50.64,65.6,Slight Wear,140
2049-01-06 10:26:12,63.97,0.48,9.66,5.57,51.53,65.2,Slight Wear,139
2049-01-07 10:26:12,64.65,0.67,9.83,5.54,49.99,64.8,Slight Wear,138
2049-01-08 10:26:12,66.05,0.7,9.87,5.84,51.29,64.3,Slight Wear,137
2049-01-09 10:26:12,64.23,0.81,9.97,5.64,51.52,63.9,Slight Wear,136
2049-01-10 10:26:12,63.83,0.65,9.63,5.64,49.65,63.5,Slight Wear,135
2049-01-11 10:26:12,68.7,1.19,12.01,6.69,58.95,61.2,Slight Wear,134
2049-01-12 10:26:12,63.66,0.77,10.22,5.81,50.76,61.1,Slight Wear,133
2049-01-13 10:26:12,63.63,0.92,9.48,5.87,51.34,61.1,Slight Wear,132
2049-01-14 10:26:12,64.65,0.82,10.1,5.75,51.02,61.1,Slight Wear,131
2049-01-15 10:26:12,63.0,0.84,9.69,5.61,53.41,61.0,Slight Wear,130
2049-01-16 10:26:12,63.46,1.04,9.74,5.84,51.37,60.9,Slight Wear,129
2049-01-17 10:26:12,63.79,0.93,10.05,5.98,52.54,60.4,Slight Wear,128
2049-01-18 10:26:12,63.61,0.8,10.11,5.83,52.35,60.0,Slight Wear,127
2049-01-19 10:26:12,64.34,0.98,10.24,5.82,52.86,59.6,Moderate Wear,126
2049-01-20 10:26:12,64.12,1.02,10.16,5.7,55.5,59.1,Moderate Wear,125
2049-01-21 10:26:12,65.12,1.17,10.26,5.75,54.92,58.7,Moderate Wear,124
2049-01-22 10:26:12,63.51,1.26,10.14,5.92,55.65,58.3,Moderate Wear,123
2049-01-23 10:26:12,63.12,1.17,10.09,5.84,55.44,57.8,Moderate Wear,122
2049-01-24 10:26:12,65.85,1.3,10.49,6.02,56.66,57.4,Moderate Wear,121
2049-01-25 10:26:12,63.83,1.28,10.26,5.87,56.72,57.0,Moderate Wear,120
2049-01-26 10:26:12,63.95,1.46,10.33,5.78,55.13,56.5,Moderate Wear,119
2049-01-27 10:26:12,66.4,1.76,12.6,6.5,63.82,56.1,Moderate Wear,118
2049-01-28 10:26:12,68.65,1.81,12.4,6.68,61.26,55.1,Moderate Wear,117
2049-01-29 10:26:12,63.66,1.47,10.13,5.85,55.74,55.0,Moderate Wear,116
2049-01-30 10:26:12,64.17,1.54,10.16,6.19,56.91,54.8,Moderate Wear,115
2049-01-31 10:26:12,65.11,1.41,10.4,6.05,56.6,54.4,Moderate Wear,114
2049-02-01 10:26:12,65.05,1.71,10.69,6.02,56.88,53.9,Moderate Wear,113
2049-02-02 10:26:12,65.97,1.5,10.74,6.27,59.13,53.5,Moderate Wear,112
2049-02-03 10:26:12,66.2,1.43,10.81,6.24,58.82,53.1,Moderate Wear,111
2049-02-04 10:26:12,64.1,1.35,10.27,6.01,54.9,52.7,Moderate Wear,110
2049-02-05 10:26:12,65.16,1.62,11.05,6.09,56.88,52.2,Moderate Wear,109
2049-02-06 10:26:12,66.6,1.54,11.3,6.37,59.64,51.8,Moderate Wear,108
2049-02-07 10:26:12,63.96,1.41,10.47,6.27,60.76,51.4,Moderate Wear,107
2049-02-08 10:26:12,65.42,1.65,10.94,6.01,58.37,50.9,Moderate Wear,106
2049-02-09 10:26:12,66.62,1.53,11.23,6.56,60.51,50.5,Moderate Wear,105
2049-02-10 10:26:12,69.61,2.1,13.39,7.2,68.56,42.8,Moderate Wear,104
2049-02-11 10:26:12,69.52,1.56,11.53,6.77,64.1,42.8,Moderate Wear,103
2049-02-12 10:26:12,66.46,1.95,11.3,6.32,60.92,42.7,Moderate Wear,102
2049-02-13 10:26:12,65.67,1.47,11.28,6.29,57.11,42.7,Moderate Wear,101
2049-02-14 10:26:12,66.08,1.48,11.44,6.33,63.19,42.6,Moderate Wear,100
2049-02-15 10:26:12,66.32,1.82,11.25,6.43,62.63,42.6,Moderate Wear,99
2049-02-16 10:26:12,65.36,1.68,11.34,6.22,58.62,42.6,Moderate Wear,98
2049-02-17 10:26:12,67.37,1.6,11.41,6.64,61.9,42.5,Moderate Wear,97
2049-02-18 10:26:12,69.92,1.85,12.9,7.14,70.73,42.5,Moderate Wear,96
2049-02-19 10:26:12,67.37,1.32,11.52,6.88,60.22,42.5,Moderate Wear,95
2049-02-20 10:26:12,67.9,1.48,11.67,6.56,65.29,42.4,Moderate Wear,94
2049-02-21 10:26:12,68.13,1.57,11.82,6.66,63.27,42.4,Moderate Wear,93
2049-02-22 10:26:12,67.97,1.52,12.22,6.7,58.4,42.4,Moderate Wear,92
2049-02-23 10:26:12,67.16,1.87,11.77,6.69,62.47,42.3,Moderate Wear,91
2049-02-24 10:26:12,72.03,2.29,14.39,7.6,66.71,33.6,Critical,90
2049-02-25 10:26:12,67.98,1.95,11.96,7.02,63.06,33.6,Critical,89
2049-02-26 10:26:12,66.57,1.77,11.97,6.58,57.4,33.6,Critical,88
2049-02-27 10:26:12,67.89,2.09,12.06,6.85,67.07,33.5,Critical,87
2049-02-28 10:26:12,68.51,1.73,12.1,6.93,63.46,33.5,Critical,86
2049-03-01 10:26:12,66.54,2.02,11.53,6.92,63.77,33.5,Critical,85
2049-03-02 10:26:12,66.01,1.71,11.52,6.74,66.15,33.4,Critical,84
2049-03-03 10:26:12,68.24,1.93,12.04,6.68,60.46,33.4,Critical,83
2049-03-04 10:26:12,65.4,2.02,12.39,6.71,65.14,33.4,Critical,82
2049-03-05 10:26:12,66.29,2.15,12.22,7.04,63.65,33.3,Critical,81
2049-03-06 10:26:12,71.44,2.7,15.13,7.97,76.51,22.1,Critical,80
2049-03-07 10:26:12,65.82,2.31,12.72,7.16,67.3,22.1,Critical,79
2049-03-08 10:26:12,67.52,2.05,12.0,6.93,65.11,22.0,Critical,78
2049-03-09 10:26:12,72.85,2.59,14.25,8.29,78.01,19.7,Critical,77
2049-03-10 10:26:12,68.97,2.08,12.09,7.41,68.01,19.6,Critical,76
2049-03-11 10:26:12,67.17,2.03,12.5,6.86,64.79,19.6,Critical,75
2049-03-12 10:26:12,66.88,2.43,12.82,6.88,72.56,19.6,Critical,74
2049-03-13 10:26:12,67.49,2.61,12.99,7.19,68.74,19.5,Critical,73
2049-03-14 10:26:12,68.53,2.17,13.28,7.02,69.38,19.5,Critical,72
2049-03-15 10:26:12,70.04,2.26,12.8,7.42,70.6,19.4,Critical,71
2049-03-16 10:26:12,70.01,3.12,14.43,7.92,78.43,19.4,Critical,70
2049-03-17 10:26:12,70.94,3.1,15.2,7.81,80.8,17.8,Critical,69
2049-03-18 10:26:12,,,,,,17.7,Critical,68
2049-03-19 10:26:12,66.66,2.6,12.82,7.2,69.34,17.7,Critical,67
2049-03-20 10:26:12,72.8,2.88,14.5,7.59,74.17,17.7,Critical,66
2049-03-21 10:26:12,72.25,3.14,15.41,8.34,77.79,13.3,Failure,65
2049-03-22 10:26:12,64.31,2.86,13.34,6.97,75.11,13.3,Failure,64
2049-03-23 10:26:12,71.0,2.5,13.32,7.16,72.09,13.3,Failure,63
2049-03-24 10:26:12,66.34,2.56,12.95,7.17,74.25,13.2,Failure,62
2049-03-25 10:26:12,70.71,2.67,13.56,7.19,71.34,13.2,Failure,61
2049-03-26 10:26:12,69.31,2.66,13.73,7.51,72.4,13.2,Failure,60
2049-03-27 10:26:12,69.49,2.05,13.47,7.76,65.29,13.1,Failure,59
2049-03-28 10:26:12,69.21,2.28,13.06,7.39,74.21,13.1,Failure,58
2049-03-29 10:26:12,68.06,2.6,13.07,7.44,78.32,13.0,Failure,57
2049-03-30 10:26:12,71.26,3.2,14.86,8.23,82.22,13.0,Failure,56
2049-03-31 10:26:12,74.07,2.68,15.99,8.05,83.78,9.9,Failure,55
2049-04-01 10:26:12,68.61,2.28,14.16,7.57,71.07,9.9,Failure,54
2049-04-02 10:26:12,71.21,2.79,13.98,7.97,76.75,9.9,Failure,53
2049-04-03 10:26:12,72.58,2.67,13.79,8.02,70.87,9.8,Failure,52
2049-04-04 10:26:12,69.67,2.37,13.8,7.53,76.54,9.8,Failure,51
2049-04-05 10:26:12,65.9,2.41,13.66,7.76,76.8,9.8,Failure,50
2049-04-06 10:26:12,68.37,2.48,14.11,7.61,77.47,9.7,Failure,49
2049-04-07 10:26:12,71.45,2.69,14.85,8.15,76.39,9.7,Failure,48
2049-04-08 10:26:12,74.07,2.95,14.85,7.64,75.88,9.6,Failure,47
2049-04-09 10:26:12,68.45,3.49,14.21,8.07,80.15,9.6,Failure,46
2049-04-10 10:26:12,68.13,2.98,13.87,7.28,80.59,9.6,Failure,45
2049-04-11 10:26:12,67.95,2.33,13.92,7.87,70.55,9.5,Failure,44
2049-04-12 10:26:12,76.24,3.37,16.19,8.5,86.06,0.0,Failure,43
2049-04-13 10:26:12,71.48,3.67,14.89,8.25,77.01,0.0,Failure,42
2049-04-14 10:26:12,69.59,3.05,14.5,7.83,88.0,0.0,Failure,41
2049-04-15 10:26:12,74.43,4.58,17.43,8.92,92.35,0.0,Failure,40
2049-04-16 10:26:12,,,,,,0.0,Failure,39
2049-04-17 10:26:12,70.31,3.01,16.01,8.29,76.67,0.0,Failure,38
2049-04-18 10:26:12,77.63,3.22,15.08,8.27,83.51,0.0,Failure,37
2049-04-19 10:26:12,,,,,,0.0,Failure,36
2049-04-20 10:26:12,69.29,3.95,15.02,7.85,83.92,0.0,Failure,35
2049-04-21 10:26:12,71.33,3.53,14.78,8.41,80.26,0.0,Failure,34
2049-04-22 10:26:12,72.3,3.35,14.74,8.38,80.75,0.0,Failure,33
2049-04-23 10:26:12,73.44,3.96,16.3,8.46,83.12,0.0,Failure,32
2049-04-24 10:26:12,73.27,3.15,14.88,8.21,83.28,0.0,Failure,31
2049-04-25 10:26:12,,,,,,0.0,Failure,30
2049-04-26 10:26:12,69.76,3.71,15.91,7.95,75.32,0.0,Failure,29
2049-04-27 10:26:12,73.97,4.24,16.24,8.42,88.1,0.0,Failure,28
2049-04-28 10:26:12,74.11,3.69,15.82,8.55,88.88,0.0,Failure,27
